dungeon,coordinate,marker_id,type,learned_action,learned_notes,status
Lake_Cave,AC82,5072fa096ba3,puzzle,,,discover_at_runtime
Lake_Cave,AE82,4e4c9584528f,puzzle,,,discover_at_runtime
Lake_Cave,Y86,d1719cc47249,monster,,,discover_at_runtime
Lake_Cave,AH86,3dbd70b30b6d,monster,,,discover_at_runtime
Lake_Cave,AI85,5bac050f0366,monster,,,discover_at_runtime
Lake_Cave,AT94,193f6f239157,monster,,,discover_at_runtime
Lake_Cave,L74,88ba0732e21f,monster,,,discover_at_runtime
Lake_Cave,M63,1c87ff8c0f75,monster,,,discover_at_runtime
Lake_Cave,G66,767b86de3b4f,monster,,,discover_at_runtime
Lake_Cave,J62,06c966f1ea16,monster,,,discover_at_runtime
Lake_Cave,Y71,a52f610e97d5,monster,,,discover_at_runtime
Lake_Cave,AO62,8636b062fbf4,monster,,,discover_at_runtime
Lake_Cave,AO60,fae77f3f55de,monster,,,discover_at_runtime
Lake_Cave,AO58,14dc6f1912c7,monster,,,discover_at_runtime
Lake_Cave,AO59,706a800c3fc1,monster,,,discover_at_runtime
Lake_Cave,AO57,da3014f6f9ec,monster,,,discover_at_runtime
Lake_Cave,AO56,5d32d4f74975,monster,,,discover_at_runtime
Lake_Cave,AO55,99e91c5197d3,monster,,,discover_at_runtime
Lake_Cave,AO54,795fcecdba89,monster,,,discover_at_runtime
Lake_Cave,AL51,f31a22595673,monster,,,discover_at_runtime
Lake_Cave,V31,eb84b18ef819,puzzle,,,discover_at_runtime
Lake_Cave,Q37,cea1886a0be8,puzzle,,,discover_at_runtime
Lake_Cave,Q36,9c9d4e02827e,puzzle,,,discover_at_runtime
Lake_Cave,Q35,eabeac1ba713,puzzle,,,discover_at_runtime
Lake_Cave,P23,c4a0393d83dd,monster,,,discover_at_runtime
Mountain_Of_No_Return,V31,f66797864a6a,monster,,,discover_at_runtime
Mountain_Of_No_Return,Z28,b074becabe62,monster,,,discover_at_runtime
Mountain_Of_No_Return,AC29,43bb4e37f69c,monster,,,discover_at_runtime
Mountain_Of_No_Return,J31,cc276fc187f4,puzzle,,,discover_at_runtime
Mountain_Of_No_Return,H21,592c68c13d8c,puzzle,,,discover_at_runtime
Mountain_Of_No_Return,H18,6d65a20d2170,puzzle,,,discover_at_runtime
Mountain_Of_No_Return,F18,b99b97b57613,puzzle,,,discover_at_runtime
Mountain_Of_No_Return,AR16,dce21d5bfa3b,puzzle,,,discover_at_runtime
Mountain_Of_No_Return,AS17,7125a70d3e63,puzzle,,,discover_at_runtime
Mountain_Of_No_Return,AY18,47d2593cab76,puzzle,,,discover_at_runtime
Mountain_Of_No_Return,AR33,1ede0a99e1ba,puzzle,,,discover_at_runtime
Mountain_Of_No_Return,AZ26,350be45e7785,puzzle,,,discover_at_runtime
Mountain_Of_No_Return,AZ34,733f5f1b2354,puzzle,,,discover_at_runtime
Mountain_Of_No_Return,BG26,25212dd9bd4a,puzzle,,,discover_at_runtime
Northeast_Tower,CV35,e86b647dc744,monster,,,discover_at_runtime
Northeast_Tower,CT33,0acdb2fa6a85,monster,,,discover_at_runtime
Northeast_Tower,CU33,4ac65d49a7ec,puzzle,,,discover_at_runtime
Northeast_Tower,CT35,e8c215a3ce02,puzzle,,,discover_at_runtime
Northeast_Tower,BU80,4c6166f53904,monster,,,discover_at_runtime
Northeast_Tower,BI72,58a498dac89c,monster,,,discover_at_runtime
Northeast_Tower,BK57,d3ffe96f3628,monster,,,discover_at_runtime
Northeast_Tower,BJ56,51893c317d67,monster,,,discover_at_runtime
Northeast_Tower,BM55,2bdee4899161,monster,,,discover_at_runtime
Northeast_Tower,BI50,13f261bcad96,monster,,,discover_at_runtime
Northeast_Tower,BG53,46f947d39d85,monster,,,discover_at_runtime
Northeast_Tower,BB53,ec9e72b52a50,monster,,,discover_at_runtime
Northeast_Tower,AZ52,a2cf96de40ff,monster,,,discover_at_runtime
Northeast_Tower,AT58,b62f956d57f3,monster,,,discover_at_runtime
Northeast_Tower,AX59,6b13bdb8b1f7,monster,,,discover_at_runtime
Northeast_Tower,BE59,d22e6dd67eb7,puzzle,,,discover_at_runtime
Northeast_Tower,BF59,5ff4400c3e7e,puzzle,,,discover_at_runtime
Northeast_Tower,BG59,13932f8282ca,puzzle,,,discover_at_runtime
Northeast_Tower,BP30,748256ddc337,monster,,,discover_at_runtime
Northeast_Tower,BQ27,727ae8ffb4f2,monster,,,discover_at_runtime
Northeast_Tower,AI21,c600331ab0a9,monster,,,discover_at_runtime
Northeast_Tower,V10,2a83d8dbf0c0,monster,,,discover_at_runtime
Northeast_Tower,S12,939c1c3b7029,monster,,,discover_at_runtime
Northeast_Tower,AA58,6458784c7a57,monster,,,discover_at_runtime
Northeast_Tower,J73,bdd461f78fa6,monster,,,discover_at_runtime
Northeast_Tower,AB74,32aa8d488381,monster,,,discover_at_runtime
Northeast_Tower,BG32,eae4278c4fdd,monster,,,discover_at_runtime
Northeast_Tower,BD85,dd7ddda1724f,puzzle,,,discover_at_runtime
Northeast_Tower,BA80,59ce8f99d397,puzzle,,,discover_at_runtime
Northeast_Tower,BH84,1afa26d46ce6,puzzle,,,discover_at_runtime
Northern_Labyrinth,CS74,c34a93742965,monster,,,discover_at_runtime
Northern_Labyrinth,CC71,9da5a70c6a94,monster,,,discover_at_runtime
Northern_Labyrinth,BX54,af156493cd31,monster,,,discover_at_runtime
Northern_Labyrinth,CK54,7d8543b9dc14,monster,,,discover_at_runtime
Northern_Labyrinth,M61,06a5a9005b0c,monster,,,discover_at_runtime
Northern_Labyrinth,G60,7cc505870217,monster,,,discover_at_runtime
Northern_Labyrinth,G47,f24c943248e3,monster,,,discover_at_runtime
Northern_Labyrinth,AP32,109484754e88,monster,,,discover_at_runtime
Northern_Labyrinth,AS11,64f124ed81e4,monster,,,discover_at_runtime
Northern_Labyrinth,BS36,01962c2a2e11,monster,,,discover_at_runtime
Northern_Labyrinth,BR17,2a857ae75603,monster,,,discover_at_runtime
Northern_Labyrinth,CC17,0fbdad22b06d,monster,,,discover_at_runtime
Northern_Labyrinth,CY31,b0f924497a3c,monster,,,discover_at_runtime
Northern_Labyrinth,BK54,41217ac0007e,puzzle,,,discover_at_runtime
Northern_Labyrinth,BI53,c1501c535eb1,puzzle,,,discover_at_runtime
Northern_Labyrinth,BK53,85954146196c,puzzle,,,discover_at_runtime
Northern_Labyrinth,BK53,ae9fdc41f6d7,puzzle,,,discover_at_runtime
Northern_Labyrinth,BL53,0bd1b3a7218b,puzzle,,,discover_at_runtime
Northern_Labyrinth,BK52,103eded26e79,puzzle,,,discover_at_runtime
Northern_Labyrinth,BJ52,77f0e5e099f4,puzzle,,,discover_at_runtime
Northern_Labyrinth,BJ51,45c09866a44b,puzzle,,,discover_at_runtime
Northern_Labyrinth,BI51,52ed582498eb,puzzle,,,discover_at_runtime
Northern_Labyrinth,BH51,ba4c7a3eda40,puzzle,,,discover_at_runtime
Northern_Labyrinth,BH50,efe83182b090,puzzle,,,discover_at_runtime
Northern_Labyrinth,BH49,94be24c52c1b,puzzle,,,discover_at_runtime
Northern_Labyrinth,BH49,37eb2114415a,puzzle,,,discover_at_runtime
Northern_Labyrinth,BI50,9a522772b373,puzzle,,,discover_at_runtime
Northern_Labyrinth,BJ50,0bb399072aa9,puzzle,,,discover_at_runtime
Northern_Labyrinth,BK51,797e1d65ccd3,puzzle,,,discover_at_runtime
Northern_Labyrinth,BK51,8b95c32d3636,puzzle,,,discover_at_runtime
Northern_Labyrinth,BI49,f8a67b20d27f,puzzle,,,discover_at_runtime
Northern_Labyrinth,BI48,1795fc5e9bbb,puzzle,,,discover_at_runtime
Northern_Labyrinth,BI47,c011813e6485,puzzle,,,discover_at_runtime
Northern_Labyrinth,BJ47,10869e6864e8,puzzle,,,discover_at_runtime
Northern_Labyrinth,BK48,bb5fa4b1e1d9,puzzle,,,discover_at_runtime
Northern_Labyrinth,BK49,c2c000fc2894,puzzle,,,discover_at_runtime
Northern_Labyrinth,BL47,92b83de97447,puzzle,,,discover_at_runtime
Northern_Labyrinth,BL48,ccae5bbbca9d,puzzle,,,discover_at_runtime
Northern_Labyrinth,BL49,1148e68be97a,puzzle,,,discover_at_runtime
Northern_Labyrinth,BL50,6d89fd4ba8eb,puzzle,,,discover_at_runtime
Northern_Labyrinth,BL49,03fa84f05f92,puzzle,,,discover_at_runtime
Northern_Labyrinth,BM50,2e578095b1aa,puzzle,,,discover_at_runtime
Northern_Labyrinth,BM51,20c4178b7321,puzzle,,,discover_at_runtime
Northern_Labyrinth,BM51,85d50e1767fd,puzzle,,,discover_at_runtime
Northern_Labyrinth,BN50,52a7ab0b0e38,puzzle,,,discover_at_runtime
Northern_Labyrinth,BM49,2665d2259eb1,puzzle,,,discover_at_runtime
Northern_Labyrinth,CH30,3620def23ab6,puzzle,,,discover_at_runtime
Northern_Labyrinth,CH29,652b661ec52a,puzzle,,,discover_at_runtime
Northern_Labyrinth,CH28,9eb97777e4c5,puzzle,,,discover_at_runtime
Northern_Labyrinth,CH27,3dbdab66234b,puzzle,,,discover_at_runtime
Northern_Labyrinth,CI27,c781cb4cda14,puzzle,,,discover_at_runtime
Northern_Labyrinth,CI28,050798660ada,puzzle,,,discover_at_runtime
Northern_Labyrinth,CI29,c0cfbc6c9420,puzzle,,,discover_at_runtime
Northern_Labyrinth,CI30,441701fc4605,puzzle,,,discover_at_runtime
Northern_Labyrinth,CI33,01fb97d3a682,puzzle,,,discover_at_runtime
Northern_Labyrinth,CH33,22b8e8df3c00,puzzle,,,discover_at_runtime
Northern_Labyrinth,CH34,ee324af846c0,puzzle,,,discover_at_runtime
Northern_Labyrinth,CI34,ad10cfe614ec,puzzle,,,discover_at_runtime
Northern_Labyrinth,CI35,147953a4d3a3,puzzle,,,discover_at_runtime
Northern_Labyrinth,CH35,ce9da148036f,puzzle,,,discover_at_runtime
Northern_Labyrinth,CH36,aff3a9bffbf8,puzzle,,,discover_at_runtime
Northern_Labyrinth,CI36,cd1234590051,puzzle,,,discover_at_runtime
Northern_Labyrinth,BR32,912ddc674a0b,puzzle,,,discover_at_runtime
Northern_Labyrinth,BR31,3e9d6ef52cf8,puzzle,,,discover_at_runtime
Northern_Labyrinth,BR30,66436b70ecbb,puzzle,,,discover_at_runtime
Northern_Labyrinth,AW22,bfd6b428ba97,puzzle,,,discover_at_runtime
Northern_Labyrinth,AY22,ef358f30859a,puzzle,,,discover_at_runtime
Northern_Labyrinth,V31,8937cb80e8a2,puzzle,,,discover_at_runtime
Northern_Labyrinth,Q46,71cb36c07f80,puzzle,,,discover_at_runtime
Northern_Labyrinth,P46,8acddc28c83f,puzzle,,,discover_at_runtime
Northern_Labyrinth,O46,77273eedc996,puzzle,,,discover_at_runtime
Northern_Labyrinth,O47,d2fcb6a3f05e,puzzle,,,discover_at_runtime
Northern_Labyrinth,O48,28f224d34199,puzzle,,,discover_at_runtime
Northern_Labyrinth,P48,3630ffb3824c,puzzle,,,discover_at_runtime
Northern_Labyrinth,P47,f9eff7709f65,puzzle,,,discover_at_runtime
Northern_Labyrinth,Q47,41f2f5203054,puzzle,,,discover_at_runtime
Northern_Labyrinth,Q48,c3cd1168e025,puzzle,,,discover_at_runtime
Northern_Labyrinth,I47,94f307ae8017,puzzle,,,discover_at_runtime
Northern_Labyrinth,I46,157d952fd9ab,puzzle,,,discover_at_runtime
Northern_Labyrinth,K46,c2799a811604,puzzle,,,discover_at_runtime
Northern_Labyrinth,L46,5522258a34cd,puzzle,,,discover_at_runtime
Northern_Labyrinth,L47,c22e57c8d6f4,puzzle,,,discover_at_runtime
Northern_Labyrinth,K47,da148691801a,puzzle,,,discover_at_runtime
Northern_Labyrinth,G58,d2bd98aad884,puzzle,,,discover_at_runtime
Northern_Labyrinth,AM47,c7dcb9d787c5,puzzle,,,discover_at_runtime
Northern_Labyrinth,AM46,0c64c293c9c4,puzzle,,,discover_at_runtime
Northern_Labyrinth,AJ46,0b503c523e1c,puzzle,,,discover_at_runtime
Northern_Labyrinth,AJ47,a21856bfcce4,puzzle,,,discover_at_runtime
Northern_Labyrinth,AP43,055abed15def,puzzle,,,discover_at_runtime
Northern_Labyrinth,AQ42,fadb1327551b,puzzle,,,discover_at_runtime
Northern_Labyrinth,AQ44,e91f02e6c0b2,puzzle,,,discover_at_runtime
Northern_Labyrinth,AP44,e7dab4c33ac1,puzzle,,,discover_at_runtime
Northern_Labyrinth,AI59,70bff45903bd,puzzle,,,discover_at_runtime
Northern_Labyrinth,AI64,852229534600,puzzle,,,discover_at_runtime
Northern_Labyrinth,AO59,63408e89f5fe,puzzle,,,discover_at_runtime
Northern_Labyrinth,AO66,76696813c7ed,puzzle,,,discover_at_runtime
Northern_Labyrinth,AU66,7558f88ada11,puzzle,,,discover_at_runtime
Northern_Labyrinth,CU42,acbf2e002eae,puzzle,,,discover_at_runtime
Northern_Labyrinth,CN42,193879036501,puzzle,,,discover_at_runtime
Northern_Lighthouse,BH124,f0b00ef7948d,monster,,,discover_at_runtime
Northern_Lighthouse,BN126,3dbebc83912d,monster,,,discover_at_runtime
Northern_Lighthouse,BH132,25386b34a09f,monster,,,discover_at_runtime
Northern_Lighthouse,BS111,feff20b55cf9,monster,,,discover_at_runtime
Northern_Lighthouse,BX105,c2711d3f4268,monster,,,discover_at_runtime
Northern_Lighthouse,CJ103,acd16f139e32,monster,,,discover_at_runtime
Northern_Lighthouse,CO116,d0343b07ef9d,monster,,,discover_at_runtime
Northern_Lighthouse,CK71,fbf492dc821d,monster,,,discover_at_runtime
Northern_Lighthouse,CA83,272a00f5ac98,monster,,,discover_at_runtime
Northern_Lighthouse,CW66,6d0e52230db4,puzzle,,,discover_at_runtime
Northern_Lighthouse,BZ71,1e54712cc510,monster,,,discover_at_runtime
Northern_Lighthouse,BW66,57e7e47f7a22,monster,,,discover_at_runtime
Northern_Lighthouse,CJ54,ae1a9f000dca,monster,,,discover_at_runtime
Northern_Lighthouse,BZ55,344bea73f13f,puzzle,,,discover_at_runtime
Northern_Lighthouse,BX53,de13c2053ae8,puzzle,,,discover_at_runtime
Northern_Lighthouse,CB53,215cfc5ab44c,puzzle,,,discover_at_runtime
Northern_Lighthouse,BZ51,c2facd61514d,puzzle,,,discover_at_runtime
Northern_Lighthouse,CS119,5d5e553626cc,puzzle,,,discover_at_runtime
Northern_Lighthouse,CY119,cdacffe051d6,puzzle,,,discover_at_runtime
Northern_Lighthouse,CY114,d39ec309e11a,puzzle,,,discover_at_runtime
Northern_Lighthouse,CZ115,c8ee363bfa25,puzzle,,,discover_at_runtime
Northern_Lighthouse,DA114,3dc4ffae3dcf,puzzle,,,discover_at_runtime
Northern_Lighthouse,CZ113,df50e69b8cd4,puzzle,,,discover_at_runtime
Northern_Lighthouse,CP138,b19e71bee9ff,puzzle,,,discover_at_runtime
Northern_Lighthouse,CV131,0ad2a36f0183,puzzle,,,discover_at_runtime
Northern_Lighthouse,CW131,70e7b2fa70f2,puzzle,,,discover_at_runtime
Northern_Lighthouse,CX131,c5bca3328b2f,puzzle,,,discover_at_runtime
Northern_Lighthouse,AI140,00de0f12eb56,puzzle,,,discover_at_runtime
Northern_Lighthouse,AI139,f6d44ff3b96f,puzzle,,,discover_at_runtime
Northern_Lighthouse,AI137,9a282486ad1d,puzzle,,,discover_at_runtime
Northern_Lighthouse,AI136,61b0f6850033,puzzle,,,discover_at_runtime
Northern_Lighthouse,AK122,d775260355e9,monster,,,discover_at_runtime
Northern_Lighthouse,BA120,e33b89f0c804,puzzle,,,discover_at_runtime
Northern_Lighthouse,BA119,9fad4db5c682,puzzle,,,discover_at_runtime
Northern_Lighthouse,BA118,c46fe4fdb3a0,puzzle,,,discover_at_runtime
Northern_Lighthouse,AT116,12963d93a638,puzzle,,,discover_at_runtime
Northern_Lighthouse,AU121,4a077a233987,puzzle,,,discover_at_runtime
Northern_Lighthouse,AT122,6dc788f8e6ba,puzzle,,,discover_at_runtime
Northern_Lighthouse,AS121,922b9ec1b53c,puzzle,,,discover_at_runtime
Northern_Lighthouse,AK105,06ad9242b428,puzzle,,,discover_at_runtime
Northern_Lighthouse,AO105,f8254eb24c62,monster,,,discover_at_runtime
Northern_Lighthouse,AN109,b70cce5ab65e,monster,,,discover_at_runtime
Northern_Lighthouse,T133,29a9ee8824b9,monster,,,discover_at_runtime
Northern_Lighthouse,J127,3e57163f6582,monster,,,discover_at_runtime
Northern_Lighthouse,P116,da0bfd5c8bc6,monster,,,discover_at_runtime
Northern_Lighthouse,T111,8ea071c1ac6a,monster,,,discover_at_runtime
Northern_Lighthouse,T83,3376c04f764a,monster,,,discover_at_runtime
Northern_Lighthouse,AD70,e27bca9b7545,monster,,,discover_at_runtime
Northern_Lighthouse,AD69,57f9c7ca2d18,monster,,,discover_at_runtime
Northern_Lighthouse,AD68,e3ba9a24e4d6,monster,,,discover_at_runtime
Northern_Lighthouse,P63,55dc6befed1a,monster,,,discover_at_runtime
Northern_Lighthouse,AJ65,0688f3e8d2c0,puzzle,,,discover_at_runtime
Northern_Lighthouse,AJ69,634ced8f74f5,puzzle,,,discover_at_runtime
Northern_Lighthouse,AJ67,edd136473c61,puzzle,,,discover_at_runtime
Northern_Lighthouse,AJ71,e1d2f40ca6db,puzzle,,,discover_at_runtime
Northern_Lighthouse,AL71,cc4a31016b3a,puzzle,,,discover_at_runtime
Northern_Lighthouse,AL69,73aeaa3af6cf,puzzle,,,discover_at_runtime
Northern_Lighthouse,AL67,bf36db0551bd,puzzle,,,discover_at_runtime
Northern_Lighthouse,AL65,020404346bb2,puzzle,,,discover_at_runtime
Northern_Lighthouse,AN65,5690b3c46ecb,puzzle,,,discover_at_runtime
Northern_Lighthouse,AN67,bb08e23914df,puzzle,,,discover_at_runtime
Northern_Lighthouse,AN69,ece771a615ba,puzzle,,,discover_at_runtime
Northern_Lighthouse,AN71,3565763050fb,puzzle,,,discover_at_runtime
Northern_Lighthouse,AP71,63cebf6a4dd0,puzzle,,,discover_at_runtime
Northern_Lighthouse,AP69,7b1b799bfcc6,puzzle,,,discover_at_runtime
Northern_Lighthouse,AP67,57409ef6fc66,puzzle,,,discover_at_runtime
Northern_Lighthouse,AP65,516a3ab2d042,puzzle,,,discover_at_runtime
Northern_Lighthouse,AF68,478bcbf02197,puzzle,,,discover_at_runtime
Northern_Lighthouse,AH68,9e34342eafe2,puzzle,,,discover_at_runtime
Northern_Lighthouse,AF70,d54af6f12e18,puzzle,,,discover_at_runtime
Northern_Lighthouse,AH70,f4092bd3e1a0,puzzle,,,discover_at_runtime
Northern_Lighthouse,AK49,388e839df4ed,monster,,,discover_at_runtime
Northern_Lighthouse,AH32,b74fde881af9,monster,,,discover_at_runtime
Northern_Lighthouse,Q28,ca7719d528d0,monster,,,discover_at_runtime
Northern_Lighthouse,AS20,8422ace20a5a,monster,,,discover_at_runtime
Northern_Lighthouse,L13,d73b905fb18f,monster,,,discover_at_runtime
Northern_Lighthouse,W32,43d3aa3602e9,puzzle,,,discover_at_runtime
Northern_Lighthouse,AC32,04809ccd7c66,puzzle,,,discover_at_runtime
Northern_Lighthouse,CR66,89b8b929a741,monster,,,discover_at_runtime
Phantom_Tree_Mountain,AT114,7619b076963e,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,BU98,711046f00516,monster,,,discover_at_runtime
Phantom_Tree_Mountain,BX91,698603b2a2dc,monster,,,discover_at_runtime
Phantom_Tree_Mountain,CE80,5c042a2122d8,monster,,,discover_at_runtime
Phantom_Tree_Mountain,BD85,b200a005d023,monster,,,discover_at_runtime
Phantom_Tree_Mountain,BE88,a263355ea84e,monster,,,discover_at_runtime
Phantom_Tree_Mountain,AU91,b53c3795d7db,monster,,,discover_at_runtime
Phantom_Tree_Mountain,BG73,97ceda2d33a6,monster,,,discover_at_runtime
Phantom_Tree_Mountain,BC75,db8d17268770,monster,,,discover_at_runtime
Phantom_Tree_Mountain,BD72,238a0e13d2da,monster,,,discover_at_runtime
Phantom_Tree_Mountain,AF85,3ae10554add1,monster,,,discover_at_runtime
Phantom_Tree_Mountain,AB86,9273dc57698a,monster,,,discover_at_runtime
Phantom_Tree_Mountain,Q78,bb6865682157,monster,,,discover_at_runtime
Phantom_Tree_Mountain,P75,e236ad748ff0,monster,,,discover_at_runtime
Phantom_Tree_Mountain,W74,e5f6974e24b3,monster,,,discover_at_runtime
Phantom_Tree_Mountain,W70,e3a1ba31293f,monster,,,discover_at_runtime
Phantom_Tree_Mountain,W66,2329776d395c,monster,,,discover_at_runtime
Phantom_Tree_Mountain,M70,e375298c240b,monster,,,discover_at_runtime
Phantom_Tree_Mountain,J71,4b52ff507ad4,monster,,,discover_at_runtime
Phantom_Tree_Mountain,M64,64c076854bf9,monster,,,discover_at_runtime
Phantom_Tree_Mountain,M40,f0877f9bc9c9,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,L40,f8dc794b4c5f,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,K40,01ca5f9ef106,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,K39,7b8972885738,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,L39,0e4c42bffeb7,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,M39,ec692a07ca3c,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,X42,3eb821e1d8ba,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,Y41,6baae2f93e68,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,X40,1f14151ab83e,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,W40,cca328b01719,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,Y39,1f5526ada63d,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,S41,41cdf60f4f1c,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,R41,5ed63db2f0b9,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,S44,8d607d5f3dae,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,S43,eee91c8bd16c,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,O49,b740ab40d1f2,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,F44,b8f4c7ca4f4e,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,Z14,b97939ace903,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,U20,65acab96113e,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,Y14,3de4aad2e9ba,monster,,,discover_at_runtime
Phantom_Tree_Mountain,AU23,f2b5658751e1,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,AO25,a35ac6d46c50,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,AM31,346828a9bd7d,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,BA27,fc03e1000112,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,BH29,c29d0876b153,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,BJ19,d1e38f73f995,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,AU33,d9879d44e9a1,puzzle,,,discover_at_runtime
Phantom_Tree_Mountain,AV33,f278e5b12d67,monster,,,discover_at_runtime
Phantom_Tree_Mountain,AP34,32a950159e23,monster,,,discover_at_runtime
Phantom_Tree_Mountain,AM26,b35795a9fa32,monster,,,discover_at_runtime
Phantom_Tree_Mountain,BB27,337be6cb47d9,monster,,,discover_at_runtime
Phantom_Tree_Mountain,BI28,81fceee87603,monster,,,discover_at_runtime
Phantom_Tree_Mountain,BK17,a66ce43abb3e,monster,,,discover_at_runtime
Phantom_Tree_Mountain,BB15,1f883aa117da,monster,,,discover_at_runtime
Phantom_Tree_Mountain,CB22,e5268e985fbf,monster,,,discover_at_runtime
Ruby_Cave,AE154,5f547dd65c3c,monster,,,discover_at_runtime
Ruby_Cave,AC137,b6df6eb8d7cf,monster,,,discover_at_runtime
Ruby_Cave,AV128,fb3ea2a52e40,monster,,,discover_at_runtime
Ruby_Cave,AW148,c740031c513c,monster,,,discover_at_runtime
Ruby_Cave,AH114,d261d83d09ab,monster,,,discover_at_runtime
Ruby_Cave,AB114,0afe8d5a87a6,monster,,,discover_at_runtime
Ruby_Cave,K103,2fa9d04196ca,monster,,,discover_at_runtime
Ruby_Cave,F114,c11030af2793,monster,,,discover_at_runtime
Ruby_Cave,T114,dcea8031dcb9,monster,,,discover_at_runtime
Ruby_Cave,R116,739a1ff14852,puzzle,,,discover_at_runtime
Ruby_Cave,D116,462596806156,puzzle,,,discover_at_runtime
Ruby_Cave,J115,6570ff6fcca9,puzzle,,,discover_at_runtime
Ruby_Cave,O115,293fa58b73e1,puzzle,,,discover_at_runtime
Ruby_Cave,AC93,8f47ad941d8d,puzzle,,,discover_at_runtime
Ruby_Cave,AJ88,7db6180700b8,puzzle,,,discover_at_runtime
Ruby_Cave,AN90,a9e21b8c698d,puzzle,,,discover_at_runtime
Ruby_Cave,W75,d25f314b7835,puzzle,,,discover_at_runtime
Ruby_Cave,Q77,0725e6041fde,puzzle,,,discover_at_runtime
Ruby_Cave,AU69,47eb1e7ff52d,puzzle,,,discover_at_runtime
Ruby_Cave,AI76,94ac8b7d0f0d,puzzle,,,discover_at_runtime
Ruby_Cave,AK71,daf999ebb08c,puzzle,,,discover_at_runtime
Ruby_Cave,AI67,6a1fd08fa6ac,puzzle,,,discover_at_runtime
Ruby_Cave,AG68,6756e43ae3e6,puzzle,,,discover_at_runtime
Ruby_Cave,AA64,014373eb1a0f,puzzle,,,discover_at_runtime
Ruby_Cave,U59,b41754c4efb8,puzzle,,,discover_at_runtime
Ruby_Cave,U60,162a858f7743,puzzle,,,discover_at_runtime
Ruby_Cave,AG56,1936e681b120,monster,,,discover_at_runtime
Ruby_Cave,AJ71,5413d72d9dcd,monster,,,discover_at_runtime
Ruby_Cave,AJ74,5ca39416c238,monster,,,discover_at_runtime
Ruby_Cave,AG77,500a5aa52f66,monster,,,discover_at_runtime
Ruby_Cave,U66,d8af6dc03a30,monster,,,discover_at_runtime
Ruby_Cave,AZ35,f7b06ac99a2f,monster,,,discover_at_runtime
Ruby_Cave,K37,3f053cd5c968,monster,,,discover_at_runtime
Ruby_Cave,P31,b5b5e47428a2,monster,,,discover_at_runtime
Secret_Skills_Cave,AL42,06dbd9a87bd3,monster,,,discover_at_runtime
Shrine_Of_Vengeance,CD112,db06780657b0,puzzle,,,discover_at_runtime
Shrine_Of_Vengeance,CC112,aa94d2afabae,puzzle,,,discover_at_runtime
Shrine_Of_Vengeance,CB112,1e4483ed3517,puzzle,,,discover_at_runtime
Shrine_Of_Vengeance,CA112,d9f5b2a9aa73,puzzle,,,discover_at_runtime
Shrine_Of_Vengeance,BZ112,2efc062801c7,puzzle,,,discover_at_runtime
Shrine_Of_Vengeance,BY112,11f2d846e9fc,puzzle,,,discover_at_runtime
Shrine_Of_Vengeance,BX112,7eeb3b4acabb,puzzle,,,discover_at_runtime
Shrine_Of_Vengeance,BW112,9acddafab971,puzzle,,,discover_at_runtime
Shrine_Of_Vengeance,CJ102,1ac1221a314f,monster,,,discover_at_runtime
Shrine_Of_Vengeance,CQ92,23f3dff270f4,monster,,,discover_at_runtime
Shrine_Of_Vengeance,CQ88,b4cf81a58200,monster,,,discover_at_runtime
Shrine_Of_Vengeance,CF73,ace82d4607c8,monster,,,discover_at_runtime
Shrine_Of_Vengeance,BV86,3b15c83c5d13,monster,,,discover_at_runtime
Shrine_Of_Vengeance,BM65,10cf428281ab,monster,,,discover_at_runtime
Shrine_Of_Vengeance,BQ85,b15050600d45,puzzle,,,discover_at_runtime
Shrine_Of_Vengeance,BM85,604e686d0e2a,puzzle,,,discover_at_runtime
Shrine_Of_Vengeance,CH56,e77fbff91f4e,puzzle,,,discover_at_runtime
Shrine_Of_Vengeance,CG60,ad3111ec7975,puzzle,,,discover_at_runtime
